User ID,Prompt
bba83199,"Previously, the user has taken the following courses: Spanish Vocabulary: Careers and Social Events, Career Planning:  A Pathway to Employment, Writing and Editing: Drafting, Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides. In the future, the user wants to take ""Presentation skills: Designing Presentation Slides"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bba8b838,"Previously, the user has taken the following courses: Identifying Social Entrepreneurship Opportunities, Becoming a Social Entrepreneur: Getting Started, Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship, Entrepreneurship II: Preparing for Launch. In the future, the user wants to take ""Entrepreneurship"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bba94222,"Previously, the user has taken the following courses: Check Point Jump Start: Network Security, Internet History, Technology, and Security, Communicating Data Science Results, Data Collection: Online, Telephone and Face-to-face, Tools for Data Science. In the future, the user wants to take ""Tools for Data Science"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbaa5eff,"Previously, the user has taken the following courses: Mastering Software Development in R Capstone, Statistics with R Capstone, Using probability distributions for real world problems in R, Bayesian Statistics, Statistical Inference. In the future, the user wants to take ""Statistical Inference"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbac2ab9,"Previously, the user has taken the following courses: Use Commands and Create a Remote Git Repository, AWS Elastic Beanstalk: Build & Deploy a Node.js RESTful API, On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform, Hybrid Cloud Multi-Cluster with Anthos. In the future, the user wants to take ""API Development on Google Cloud's Apigee API Platform"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbadab38,"Previously, the user has taken the following courses: Transacting on the Blockchain, Introduction to Blockchain Technologies, Bitcoin and Cryptocurrency Technologies, The Merkle Tree and Cryptocurrencies. In the future, the user wants to take ""Classical Cryptosystems and Core Concepts"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbaebc59,"Previously, the user has taken the following courses: Build A Google Firebase Web App (Part II), API Security on Google Cloud's Apigee API Platform, On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform, Protecting Cloud Architecture with Alibaba Cloud. In the future, the user wants to take ""Managing Security in Google Cloud Platform"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbaf92f9,"Previously, the user has taken the following courses: Website Optimization Client Report Project, Introduction to Project Management with ClickUp, Operations Management: Analysis and Improvement Methods, Supply chain management: Be global. In the future, the user wants to take ""Supply Chain Management Strategy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbaff08c,"Previously, the user has taken the following courses: US Social Services Compared, Social Services for Families, Seniors and Those with Disabilities, The Social Context of Mental Health and Illness, Severe to Profound Intellectual Disability: Circles of Care and Education. In the future, the user wants to take ""Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb0e6d6,"Previously, the user has taken the following courses: Django Features and Libraries, Basic Cryptography and Programming with Crypto API, Create Your First Web App with Python and Flask, Asymmetric Cryptography and Key Management, Asymmetric Cryptography and Key Management. In the future, the user wants to take ""Security Operations and Administration"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb2b321,"Previously, the user has taken the following courses: Preparing to Manage Human Resources, The Manager's Toolkit: A Practical Guide to Managing People at Work, Organizational Behavior: How to Manage People, Organisational behaviour: Know your people. In the future, the user wants to take ""Create Employee Management System with When I Work"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb2c8c9,"Previously, the user has taken the following courses: Cities are back in town : sociolog�a urbana para un mundo globalizado, Heritage under Threat, Arts and Heritage Management, Sales Force Management. In the future, the user wants to take ""Relationship Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb2e872,"Previously, the user has taken the following courses: Human-Centered Design: an Introduction, Fashion as Design, What Is Contemporary Art?, Modern Art & Ideas. In the future, the user wants to take ""Concept Art for Video Games"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb35b24,"Previously, the user has taken the following courses: Valuation for Startups Using Discounted Cash Flows Approach, Financing for Startup Businesses, Business of Games and Entrepreneurship, BMC and Start-up Funding for Early-Stage Start-ups. In the future, the user wants to take ""Entrepreneurship II: Preparing for Launch"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb3683a,"Previously, the user has taken the following courses: Machine Learning Pipelines with Azure ML Studio, Deep Learning Inference with Azure ML Studio, Introduction to Ableton Live, Introduction to Ableton Live, Build a Machine Learning Web App with Streamlit and Python. In the future, the user wants to take ""Create Training Videos with Powtoon"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb3bb11,"Previously, the user has taken the following courses: Foundations for Global Health Responders, An Introduction to the U.S. Food System: Perspectives from Public Health, Transformation of the Global Food System, Ecosystem Services: a Method for Sustainable Development. In the future, the user wants to take ""Driving business towards the Sustainable Development Goals"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb6ffde,"Previously, the user has taken the following courses: Get Organized: How to be a Together Teacher, Journeys to Education Teach-Out, Foundations of Teaching for Learning: Being a Teacher, Foundations of Teaching for Learning: Curriculum. In the future, the user wants to take ""Foundations of Teaching for Learning: Introduction"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb7a1cb,"Previously, the user has taken the following courses: Capstone Project: Business Technology Management, Investment Strategy, Financial Reporting Capstone, Financial Markets and Investment Strategy Capstone. In the future, the user wants to take ""Investment Risk Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb7f54f,"Previously, the user has taken the following courses: TensorFlow for AI: Applying Image Convolution, Basic Image Classification with TensorFlow, Image Classification with CNNs using Keras, Simple Recurrent Neural Network with Keras. In the future, the user wants to take ""Hardware Description Languages for FPGA Design"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb81bb8,"Previously, the user has taken the following courses: Compensation, Expenses and Quotas, Predicting Salaries with Simple Linear Regression in R, Predict Housing Prices in R on Boston Housing Data, Build Random Forests in R with Azure ML Studio. In the future, the user wants to take ""Predict Ideal Diamonds over Good Diamonds using a Random Forest using R"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb8982b,"Previously, the user has taken the following courses: Improving Classroom Management with Class Dojo, Instructional Design Foundations and Applications, Computational Thinking for K-12 Educators: Sequences and Loops, Learn to Teach Java:   Boolean Expressions, If Statements, and Iteration. In the future, the user wants to take ""Computational Thinking for K-12 Educators: Nested If Statements and Compound Conditionals"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb8a0fa,"Previously, the user has taken the following courses: Lesson | Telephone Language, Blockchain Opportunities Beyond Crypto Assets, Exploring Basic Income in a Changing Economy Teach-Out, Big Data - Capstone Project, Data Science Capstone. In the future, the user wants to take ""Data Science Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb8a128,"Previously, the user has taken the following courses: Use WordPress to Create a Blog for your Business, Social Media Management, Measure and Optimize Social Media Marketing Campaigns, Content, Advertising & Social IMC. In the future, the user wants to take ""Fundamentals of Social Media Advertising"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbb9d916,"Previously, the user has taken the following courses: Finance for Everyone: Markets, Finance for Everyone: Debt, Finance for Non-Finance Professionals, Finance For Everyone: Value. In the future, the user wants to take ""Finance for Non-Financial Professionals"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbb183a,"Previously, the user has taken the following courses: Engaging and Assessing  Students with Plickers, UX (User Experience) Capstone, Content Strategy for Professionals: Engaging Audiences, Content Strategy for Professionals: Capstone Project. In the future, the user wants to take ""A Complete Reinforcement Learning System (Capstone)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbb8038,"Previously, the user has taken the following courses: Create a Financial Statement using Google Sheets, Corporate Finance I: Measuring and Promoting Value Creation, Essentials of Corporate Finance Capstone, Financial Reporting Capstone. In the future, the user wants to take ""Accounting Data Analytics with Python"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbc898d,"Previously, the user has taken the following courses: Identifying Social Entrepreneurship Opportunities, Essentials of Entrepreneurship: Thinking & Action, The entrepreneur's guide for beginners, Entrepreneurship Strategy: From Ideation to Exit. In the future, the user wants to take ""Entrepreneurial Strategic Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbd72aa,"Previously, the user has taken the following courses: Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation, Spatial Data Science and Applications, GIS, Mapping, and Spatial Analysis Capstone, Database Design and Diagramming in Dia. In the future, the user wants to take ""GIS Data Acquisition and Map Design"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbdc46a,"Previously, the user has taken the following courses: Earth Economics, Public Economics, Pricing Strategy, Pricing Strategy in Practice. In the future, the user wants to take ""Cost and Economics in Pricing Strategy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbbf5249,"Previously, the user has taken the following courses: Professionalism in an era of change, Voices of Social Change, Finding Purpose and Meaning In Life: Living for What Matters Most, Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?. In the future, the user wants to take ""Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc29891,"Previously, the user has taken the following courses: Semiconductor Physics, Light Emitting Diodes and Semiconductor Lasers, Quantum Optics 1 : Single Photons, Quantum Optics 2 - Two photons and more. In the future, the user wants to take ""Principles of Computing (Part 1)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc2d219,"Previously, the user has taken the following courses: Securing Investment Returns in the Long Run, Corporate Sustainability. Understanding and Seizing the Strategic Opportunity, Protecting Business Innovations via Strategy, Business Strategy. In the future, the user wants to take ""New Models of Business in Society"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc52534,"Previously, the user has taken the following courses: Practical Machine Learning, Practical Machine Learning, An Introduction to Practical Deep Learning, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Deep Neural Networks with PyTorch. In the future, the user wants to take ""Introduction to Deep Learning"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc619be,"Previously, the user has taken the following courses: Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations, Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?, Finding Purpose and Meaning In Life: Living for What Matters Most, The Science of Well-Being. In the future, the user wants to take ""The Arts and Science of Relationships: Understanding Human Needs"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc7ebb8,"Previously, the user has taken the following courses: Population Health: Study Design, Population Health During A Pandemic: Contact Tracing and Beyond, Population Health: Syndemics, Bridging healthcare and society. In the future, the user wants to take ""Bats, Ducks, and Pandemics: An Introduction to One Health Policy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbc921b2,"Previously, the user has taken the following courses: Solar Energy System Design, Photovoltaic solar energy, Semiconductor Physics, Diode - pn Junction and Metal Semiconductor Contact. In the future, the user wants to take ""Transistor - Field Effect Transistor and Bipolar Junction Transistor"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbcafef5,"Previously, the user has taken the following courses: Continuous Delivery & DevOps, Google Cloud Fundamentals for Azure Professionals: Core Infrastructure, AWS Fundamentals: Migrating to the Cloud, API Design and Fundamentals of Google Cloud's Apigee API Platform. In the future, the user wants to take ""Building Modern Java Applications on AWS"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbcb335b,"Previously, the user has taken the following courses: The Strategy of Content Marketing, Digital Media and Marketing Strategies, Digital Marketing Capstone, Sustainable Business: Big Issues, Big Changes. In the future, the user wants to take ""Capstone: Creating A Sustainability Proposal"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbcbdf3a,"Previously, the user has taken the following courses: Hardware Description Languages for FPGA Design, Software Design as an Abstraction, Analysing Complexity, Techniques of Design-Oriented Analysis. In the future, the user wants to take ""Analysis for Business Systems"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd01c18,"Previously, the user has taken the following courses: Linear Regression for Business Statistics, Data Modeling and Regression Analysis in Business, Blockchain Business Models, Introduction to Blockchain: Benefits, Values and Opportunities. In the future, the user wants to take ""Blockchain and Business: Applications and Implications"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd0402a,"Previously, the user has taken the following courses: Major and Principal Gifts, Successful Presentation, Business English: Making Presentations, Business English: Marketing and Sales. In the future, the user wants to take ""Business English for Cross-cultural Communication"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd118a1,"Previously, the user has taken the following courses: Forecasting Skills: See the Future Before it Happens, Career Options: Exploring a New Career, Career Planning:  A Pathway to Employment, Career planning: resume/CV, cover letter, interview. In the future, the user wants to take ""Successful Interviewing"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd14b08,"Previously, the user has taken the following courses: Maps and the Geospatial Revolution, 3D Printing Applications, Computational Geometry, 3D Printing Capstone. In the future, the user wants to take ""Software Product Management Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd22c7e,"Previously, the user has taken the following courses: Capstone Value Creation through Innovation, Marketing Strategy Capstone Project, Digital Marketing Capstone, Social Marketing Capstone Project. In the future, the user wants to take ""Capstone: Creating A Sustainability Proposal"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd3c351,"Previously, the user has taken the following courses: Build Your First React Website, Create Your First Web App with Python and Flask, Serving Tensorflow Models with a REST API, Python Dynamic HTML Web Server. In the future, the user wants to take ""Deploy Models with TensorFlow Serving and Flask"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd7777e,"Previously, the user has taken the following courses: Anticipating Your Next Battle, in Business and Beyond, Protecting Business Innovations via Strategy, Innovation & Entrepreneurship - From Design Thinking to Funding, Protecting Business Innovations via Patent. In the future, the user wants to take ""Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbd9245b,"Previously, the user has taken the following courses: Python Classes and Inheritance, Using Python to Interact with the Operating System, Interacting with the System and Managing Memory, Core Interaction Programming. In the future, the user wants to take ""Programming with Scratch"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbdd96e0,"Previously, the user has taken the following courses: Build a Flywheel Infographic with Inkscape, Graphic Design, Project Management Project, Fundamentals of Project Planning and Management, Initiating and Planning Projects. In the future, the user wants to take ""Initiating and Planning Projects"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbddfda0,"Previously, the user has taken the following courses: An Introduction to Interactive Programming in Python (Part 1), Python Programming: A Concise Introduction, Python for Data Science and AI, Python for Data Science and AI, Python for Data Science and AI, Python for Data Science and AI, Data Analysis with Python, Data Analysis with Python, Data Analysis with Python, Python Data Structures. In the future, the user wants to take ""Python Data Structures"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbdf4a0d,"Previously, the user has taken the following courses: Global Financial Markets and Instruments, Understanding Financial Markets, Corporate Finance II: Financing Investments and Managing Risk, Behavioral Investing. In the future, the user wants to take ""Investment Strategies and Portfolio Analysis"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbdfeecc,"Previously, the user has taken the following courses: AI Workflow: Machine Learning, Visual Recognition and NLP, AI Workflow: Enterprise Model Deployment, Planning, Auditing and Maintaining Enterprise Systems, Accounting for Business Decision Making: Measurement and Operational Decisions. In the future, the user wants to take ""Management and financial accounting: Know your numbers 1"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbe1f85e,"Previously, the user has taken the following courses: Business Applications of Hypothesis Testing and Confidence Interval Estimation, Linear Regression for Business Statistics, Data Analytics in Accounting Capstone, Essentials of Corporate Finance Capstone. In the future, the user wants to take ""Financial Markets and Investment Strategy Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbe3277c,"Previously, the user has taken the following courses: Create a Mortgage Payment Calculator in Google Sheets, Evaluate Profit Margins with VLOOKUP in Google Sheets, Conduct a Cost-Benefit Analysis in Google Sheets, Using Covid-19 Data to Make Supply Chain Logistics Decisions in Spreadsheets. In the future, the user wants to take ""Inventory Analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbe4f9ad,"Previously, the user has taken the following courses: Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course), Write A Feature Length Screenplay For Film Or Television, Creative Writing: The Craft of Setting and Description, Creative Writing: The Craft of Style. In the future, the user wants to take ""Advanced Writing"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbe65304,"Previously, the user has taken the following courses: Learn to Teach Java: Inheritance and Recursion, Learn to Teach Java:  ArrayLists and 2D Arrays, Java Programming: Arrays, Lists, and Structured Data, Java Programming: Arrays, Lists, and Structured Data, Java Decision Programming. In the future, the user wants to take ""Java Programming: Principles of Software Design"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbe6f6e7,"Previously, the user has taken the following courses: Country Level Economics: Macroeconomic Variables and Markets, Understanding the Australian economy: An introduction to macroeconomic and financial policies, Exploring Basic Income in a Changing Economy Teach-Out, Resilient Teaching Through Times of Crisis and Change. In the future, the user wants to take ""Foundations of Teaching for Learning: Being a Professional"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbec7561,"Previously, the user has taken the following courses: Designing Your Personal Weight Loss Plan, Achieving Your Optimal Performance, Introduction to Finance: The Basics, Practical Reinforcement Learning. In the future, the user wants to take ""Overview of Advanced Methods of Reinforcement Learning in Finance"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbed826d,"Previously, the user has taken the following courses: Nanotechnology and Nanosensors, Part 2, Chemistry, Material Processing, Nanotechnology: A Maker�s Course. In the future, the user wants to take ""Nanotechnology and Nanosensors, Part1"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbeee3bd,"Previously, the user has taken the following courses: Creating Database Tables with SQL, Tables and Forms in HTML, Structured Query Language (SQL) using SAS, Building Basic Relational Databases in�SQL Server Management Studio. In the future, the user wants to take ""SQL for Data Science"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbef7337,"Previously, the user has taken the following courses: iOS App Store & In-App Purchases, Inventory Analytics, Foundations of strategic business analytics, Data Science for Business Innovation. In the future, the user wants to take ""Supply Chain Analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbef83c7,"Previously, the user has taken the following courses: Sports and Building Aerodynamics, Designing and Implementing Your Coaching Strategy, Introduction to Reinforcement Learning in Python, Problem Solving, Python Programming, and Video Games. In the future, the user wants to take ""Game Theory with Python"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbf1ecea,"Previously, the user has taken the following courses: Introduction to Molecular Spectroscopy, Music Business Foundations, Music Business Foundations, Getting Started With Music Theory, Strategic Organization Design. In the future, the user wants to take ""Designing the Organization"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbf5f83e,"Previously, the user has taken the following courses: Machine Learning: Regression, Mathematics for Machine Learning: Linear Algebra, Python Data Analysis, Data Mining Project. In the future, the user wants to take ""Machine Learning:  Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbf6263a,"Previously, the user has taken the following courses: Selenium Grid - Running Selenium tests in parallel, Create Your First Multithreaded Application in Java, Intermediate Object-Oriented Programming with Java, Designing data-intensive applications. In the future, the user wants to take ""Application Systems Programming"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbf6d72a,"Previously, the user has taken the following courses: Critical Perspectives on Management, Corporate Strategy, Corporate Strategy, Corporate Sustainability. Understanding and Seizing the Strategic Opportunity, Entrepreneurship. In the future, the user wants to take ""Entrepreneurial Strategic Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbf6dd36,"Previously, the user has taken the following courses: Build Multilayer Perceptron Models with Keras, Neural Network from Scratch in TensorFlow, Convolutional Neural Networks in TensorFlow, TensorFlow for AI: Computer Vision Basics. In the future, the user wants to take ""TensorFlow for CNNs: Transfer Learning"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbfd2b1c,"Previously, the user has taken the following courses: Country Level Economics: Macroeconomic Variables and Markets, The Role of Global Capital Markets, The Global Financial Crisis, Introduction to Finance: The Role of Financial Markets. In the future, the user wants to take ""Corporate finance: Know your numbers 2"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbfd9198,"Previously, the user has taken the following courses: Predictive Analytics and Data Mining, Introduction to Data Analytics for Business, Data Analysis and Reporting in SAS Visual Analytics, Case studies in business analytics with ACCENTURE. In the future, the user wants to take ""Foundations of strategic business analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbfe09eb,"Previously, the user has taken the following courses: Foundations of Teaching for Learning: Being a Professional, Building Your Leadership Skills, Conversations That Inspire: Coaching Learning, Leadership and Change, Inspiring Leadership through Emotional Intelligence. In the future, the user wants to take ""Be a Leader, Develop a Leader"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bbffc831,"Previously, the user has taken the following courses: The World of the String Quartet, Guitar Chord Voicings: Playing Up The Neck, Intimacy of Creativity: Entering the Minds of Composers, Musicianship: Tensions, Harmonic Function, and Modal Interchange. In the future, the user wants to take ""Developing Your Musicianship: Final Project"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc007261,"Previously, the user has taken the following courses: Global Energy and Climate Policy, Climate Change Mitigation in Developing Countries, Our Earth: Its Climate, History, and Processes, Race and Cultural Diversity in American Life and History. In the future, the user wants to take ""The Worldview of Thomas Berry:  The Flourishing of the Earth Community"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc013d84,"Previously, the user has taken the following courses: Commercialization of innovation activity results, Protecting Business Innovations via Patent, Data Modeling and Regression Analysis in Business, Protecting Business Innovations via Copyright. In the future, the user wants to take ""Business Case Analysis"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc02fdac,"Previously, the user has taken the following courses: Create User Directory and Files with Linux Commands, Personal Leadership Development Planning and Leading High Performing Teams, Career planning: resume/CV, cover letter, interview, Researcher Management and Leadership Training. In the future, the user wants to take ""Planning a Patient Safety or Quality Improvement Project (Patient Safety III)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0323ee,"Previously, the user has taken the following courses: Introduction to Household Water Treatment and Safe Storage, Water Supply and Sanitation Policy in Developing Countries Part 2: Developing Effective Interventions, Health Systems Development: Health systems, Policy and Research, Population Health: Health & Health Behaviour. In the future, the user wants to take ""Population Health: Governance"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc039c94,"Previously, the user has taken the following courses: Networking and Security in iOS Applications, User Experience Responsive Hero in XD for Beginners, Best Practices for iOS User Interface Design, Programming Foundations with JavaScript, HTML and CSS, Front-End Web UI Frameworks and Tools: Bootstrap 4. In the future, the user wants to take ""Front-End Web UI Frameworks and Tools: Bootstrap 4"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc04919b,"Previously, the user has taken the following courses: COVID-19 - A clinical update, COVID-19: What You Need to Know (CME Eligible), COVID-19 Contact Tracing For Nursing Professionals, Disease Screening in Public Health. In the future, the user wants to take ""Essential Epidemiologic Tools for Public Health Practice"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc04e510,"Previously, the user has taken the following courses: Foundations for Big Data Analysis with SQL, Introduction to Relational Database and SQL, Introduction to Structured Query Language (SQL), Advanced SQL Retrieval Queries in SQLiteStudio. In the future, the user wants to take ""Data Science in Real Life"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc084ab3,"Previously, the user has taken the following courses: The American South: Its Stories, Music, and Art, A tecnologia da produ��o musical, Electronic Music Performance Techniques, Creating Sounds for Electronic Music. In the future, the user wants to take ""Intro to Acoustics (Part 1)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0b8936,"Previously, the user has taken the following courses: Quality Improvement in Healthcare Organizations, Take the Lead on Healthcare Quality Improvement, A Guide to Healthcare Innovation: Principles and Practice, Community Change in Public Health. In the future, the user wants to take ""Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0c2f79,"Previously, the user has taken the following courses: Becoming Part of the Globalised Workplace, Professionalism in an era of change, Becoming a changemaker: Introduction to Social Innovation, Innovation: From Creativity to Entrepreneurship Capstone. In the future, the user wants to take ""Innovation for Entrepreneurs: From Idea to Marketplace"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0cc1ed,"Previously, the user has taken the following courses: Extracellular Vesicles in Health and Disease, Introduction to the Biology of Cancer, From Disease to Genes and Back, Classical papers in molecular genetics. In the future, the user wants to take ""Statistical Molecular Thermodynamics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0eab74,"Previously, the user has taken the following courses: Data Visualization and Communication with Tableau, Creating Dashboards and Storytelling with Tableau, Information Visualization: Applied Perception, Visualization for Data Journalism. In the future, the user wants to take ""Visual Perception and Visual Illusions"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc0f2f20,"Previously, the user has taken the following courses: Innovation for Entrepreneurs: From Idea to Marketplace, Essentials of Entrepreneurship: Thinking & Action, Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship, Creativity And Entrepreneurship. In the future, the user wants to take ""Entrepreneurship I: Laying the Foundation"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc102bb6,"Previously, the user has taken the following courses: The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats, Business Metrics for Data-Driven Companies, Digital Marketing Analytics in Practice, Introduction to Data Analytics for Business. In the future, the user wants to take ""Data Analytics Foundations for Accountancy II"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc10595f,"Previously, the user has taken the following courses: A Voice of Their Own. Women's Spirituality in the Middle Ages., Coexistence in Medieval Spain: Jews, Christians, and Muslims, The Holocaust - An Introduction (II): The Final Solution, Plagues, Witches, and War: The Worlds of Historical Fiction. In the future, the user wants to take ""The Modern and the Postmodern (Part 2)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc10a266,"Previously, the user has taken the following courses: Big Data Science with the BD2K-LINCS Data Coordination and Integration Center, Data Analysis and Interpretation Capstone, Communicating Data Science Results, Data Science at Scale - Capstone Project. In the future, the user wants to take ""Global Challenges in Business Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc11aa2a,"Previously, the user has taken the following courses: Predict Performance Using MA Forecasting in Google Sheets, Impute Data to Forecast Demand in Google Sheets, Introduction to Natural Language Processing in Python, Dealing With Missing Data. In the future, the user wants to take ""Cleaning, Reshaping, and Expanding Datasets in Python"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc144f6e,"Previously, the user has taken the following courses: Sustainable Agricultural Land Management, The Effect of Fires on People, Property and the Environment, Communicating Climate Change and Health, Climate Adaptation in Africa. In the future, the user wants to take ""Planning for Climate Change in African Cities"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc187394,"Previously, the user has taken the following courses: Create User Directory and Files with Linux Commands, Vector Calculus for Engineers, Mathematics for Machine Learning: Multivariate Calculus, Art and Science of Machine Learning. In the future, the user wants to take ""Calculus and Optimization for Machine Learning"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
bc18a218,"Previously, the user has taken the following courses: Sequences, Time Series and Prediction, Impute Data to Forecast Demand in Google Sheets, Conduct Sales Projections with Seasonality in Google Sheets, Predict Sales and Forecast Trends in Google Sheets. In the future, the user wants to take ""Everyday Excel, Part 1"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
